,cust_id,country,invoice_num
2010,15065,United Kingdom,158
2011,15066,United Kingdom,53
2012,15067,United Kingdom,82
2013,15068,United Kingdom,104
2014,15069,United Kingdom,70
2015,15070,United Kingdom,1
2016,15071,United Kingdom,26
2017,15073,United Kingdom,76
2018,15074,United Kingdom,42
2019,15075,United Kingdom,27
2020,15076,United Kingdom,49
2021,15078,United Kingdom,451
2022,15079,United Kingdom,48
2023,15081,United Kingdom,35
2024,15083,United Kingdom,5
2025,15087,United Kingdom,15
2026,15088,United Kingdom,60
2027,15089,United Kingdom,145
2028,15090,United Kingdom,23
2029,15091,United Kingdom,31
2030,15092,United Kingdom,26
2031,15093,United Kingdom,112
2032,15095,United Kingdom,49
2033,15096,United Kingdom,11
2034,15097,United Kingdom,25
2035,15098,United Kingdom,5
2036,15099,United Kingdom,23
2037,15100,United Kingdom,6
2038,15101,United Kingdom,9
2039,15103,United Kingdom,35
2040,15104,United Kingdom,71
2041,15105,United Kingdom,101
2042,15106,United Kingdom,102
2043,15107,United Kingdom,20
2044,15108,European Community,61
2045,15109,United Kingdom,31
2046,15110,United Kingdom,40
2047,15111,United Kingdom,84
2048,15113,United Kingdom,101
2049,15114,United Kingdom,197
2050,15115,United Kingdom,21
2051,15116,United Kingdom,45
2052,15117,United Kingdom,80
2053,15118,United Kingdom,1
2054,15119,United Kingdom,14
2055,15120,United Kingdom,22
2056,15121,United Kingdom,28
2057,15122,United Kingdom,87
2058,15123,United Kingdom,106
2059,15124,United Kingdom,15
2060,15125,United Kingdom,140
2061,15127,United Kingdom,16
2062,15128,United Kingdom,111
2063,15129,United Kingdom,84
2064,15130,United Kingdom,22
2065,15132,United Kingdom,52
2066,15133,United Kingdom,29
2067,15134,United Kingdom,73
2068,15135,United Kingdom,10
2069,15136,United Kingdom,69
2070,15139,United Kingdom,13
2071,15140,United Kingdom,81
2072,15142,United Kingdom,26
2073,15143,United Kingdom,14
2074,15144,United Kingdom,218
2075,15145,United Kingdom,67
2076,15146,United Kingdom,95
2077,15147,United Kingdom,29
2078,15148,United Kingdom,20
2079,15149,United Kingdom,23
2080,15150,United Kingdom,344
2081,15152,United Kingdom,278
2082,15153,United Kingdom,22
2083,15154,United Kingdom,92
2084,15156,United Kingdom,55
2085,15157,United Kingdom,133
2086,15158,United Kingdom,7
2087,15159,United Kingdom,720
2088,15160,United Kingdom,4
2089,15163,United Kingdom,29
2090,15164,United Kingdom,103
2091,15165,United Kingdom,27
2092,15167,United Kingdom,41
2093,15168,United Kingdom,5
2094,15171,United Kingdom,7
2095,15172,United Kingdom,110
2096,15174,United Kingdom,11
2097,15175,United Kingdom,23
2098,15178,United Kingdom,3
2099,15179,United Kingdom,95
2100,15180,United Kingdom,6
2101,15181,United Kingdom,18
2102,15182,United Kingdom,29
2103,15184,United Kingdom,63
2104,15185,United Kingdom,21
2105,15186,United Kingdom,19
2106,15187,United Kingdom,93
2107,15189,United Kingdom,232
2108,15192,United Kingdom,51
2109,15193,United Kingdom,19
2110,15194,United Kingdom,326
2111,15195,United Kingdom,1
2112,15197,United Kingdom,36
2113,15198,United Kingdom,10
2114,15199,United Kingdom,13
2115,15201,United Kingdom,97
2116,15203,United Kingdom,142
2117,15204,United Kingdom,9
2118,15205,United Kingdom,38
2119,15206,United Kingdom,9
2120,15208,United Kingdom,43
2121,15210,United Kingdom,20
2122,15211,United Kingdom,52
2123,15212,United Kingdom,7
2124,15213,United Kingdom,25
2125,15214,United Kingdom,110
2126,15215,United Kingdom,43
2127,15216,United Kingdom,2
2128,15218,United Kingdom,166
2129,15219,United Kingdom,9
2130,15220,United Kingdom,119
2131,15221,United Kingdom,11
2132,15222,United Kingdom,5
2133,15223,United Kingdom,32
2134,15224,United Kingdom,16
2135,15225,United Kingdom,23
2136,15226,United Kingdom,8
2137,15227,United Kingdom,58
2138,15228,United Kingdom,126
2139,15230,United Kingdom,23
2140,15232,United Kingdom,31
2141,15234,United Kingdom,14
2142,15235,United Kingdom,143
2143,15236,United Kingdom,15
2144,15237,United Kingdom,99
2145,15238,United Kingdom,52
2146,15239,United Kingdom,52
2147,15240,United Kingdom,83
2148,15241,United Kingdom,111
2149,15243,United Kingdom,22
2150,15244,United Kingdom,34
2151,15245,United Kingdom,89
2152,15246,United Kingdom,33
2153,15247,United Kingdom,6
2154,15249,United Kingdom,358
2155,15251,United Kingdom,121
2156,15252,United Kingdom,44
2157,15253,United Kingdom,55
2158,15254,United Kingdom,18
2159,15255,United Kingdom,47
2160,15256,United Kingdom,6
2161,15257,United Kingdom,8
2162,15258,United Kingdom,34
2163,15260,United Kingdom,78
2164,15261,United Kingdom,19
2165,15262,United Kingdom,10
2166,15263,United Kingdom,12
2167,15264,United Kingdom,23
2168,15265,United Kingdom,82
2169,15266,United Kingdom,6
2170,15267,United Kingdom,11
2171,15269,United Kingdom,2
2172,15270,United Kingdom,48
2173,15271,United Kingdom,275
2174,15272,United Kingdom,63
2175,15274,United Kingdom,47
2176,15275,United Kingdom,42
2177,15276,United Kingdom,52
2178,15277,United Kingdom,12
2179,15279,United Kingdom,21
2180,15280,United Kingdom,16
2181,15281,United Kingdom,150
2182,15286,United Kingdom,3
2183,15287,United Kingdom,21
2184,15288,United Kingdom,88
2185,15289,United Kingdom,59
2186,15290,United Kingdom,212
2187,15291,United Kingdom,109
2188,15292,United Kingdom,25
2189,15296,United Kingdom,200
2190,15297,United Kingdom,41
2191,15298,United Kingdom,194
2192,15299,United Kingdom,12
2193,15300,United Kingdom,28
2194,15301,United Kingdom,247
2195,15303,United Kingdom,31
2196,15304,United Kingdom,26
2197,15306,United Kingdom,58
2198,15307,United Kingdom,12
2199,15308,United Kingdom,21
2200,15311,United Kingdom,2491
2201,15312,United Kingdom,48
2202,15313,United Kingdom,1
2203,15314,United Kingdom,24
2204,15315,United Kingdom,38
2205,15316,United Kingdom,1
2206,15318,United Kingdom,33
2207,15319,United Kingdom,16
2208,15320,United Kingdom,36
2209,15321,United Kingdom,106
2210,15322,United Kingdom,49
2211,15325,United Kingdom,49
2212,15326,United Kingdom,29
2213,15327,United Kingdom,10
2214,15329,United Kingdom,62
2215,15330,United Kingdom,13
2216,15332,Lithuania,35
2217,15333,United Kingdom,16
2218,15334,United Kingdom,99
2219,15335,United Kingdom,36
2220,15339,United Kingdom,88
2221,15341,United Kingdom,17
2222,15342,United Kingdom,26
2223,15343,United Kingdom,21
2224,15344,United Kingdom,32
2225,15345,United Kingdom,23
2226,15346,United Kingdom,17
2227,15347,United Kingdom,5
2228,15348,United Kingdom,9
2229,15349,United Kingdom,72
2230,15350,United Kingdom,5
2231,15351,United Kingdom,233
2232,15353,United Kingdom,63
2233,15355,United Kingdom,14
2234,15356,United Kingdom,519
2235,15358,United Kingdom,561
2236,15360,United Kingdom,13
2237,15361,United Kingdom,7
2238,15363,United Kingdom,17
2239,15364,United Kingdom,29
2240,15365,United Kingdom,151
2241,15366,United Kingdom,44
2242,15367,United Kingdom,96
2243,15368,United Kingdom,4
2244,15369,United Kingdom,1
2245,15370,United Kingdom,95
2246,15372,United Kingdom,27
2247,15373,United Kingdom,137
2248,15374,United Kingdom,3
2249,15376,United Kingdom,117
2250,15379,United Kingdom,196
2251,15380,United Kingdom,37
2252,15381,United Kingdom,8
2253,15382,United Kingdom,306
2254,15384,United Kingdom,43
2255,15385,United Kingdom,12
2256,15386,United Kingdom,31
2257,15388,Canada,10
2258,15389,United Kingdom,1
2259,15392,United Kingdom,85
2260,15393,United Kingdom,12
2261,15394,United Kingdom,85
2262,15395,United Kingdom,7
2263,15396,United Kingdom,14
2264,15397,United Kingdom,6
2265,15398,United Kingdom,74
2266,15399,United Kingdom,50
2267,15400,United Kingdom,13
2268,15402,United Kingdom,42
2269,15405,United Kingdom,8
2270,15406,United Kingdom,58
2271,15407,United Kingdom,153
2272,15408,United Kingdom,34
2273,15410,United Kingdom,122
2274,15411,United Kingdom,100
2275,15412,United Kingdom,10
2276,15414,United Kingdom,39
2277,15415,United Kingdom,48
2278,15416,United Kingdom,193
2279,15417,United Kingdom,28
2280,15419,United Kingdom,8
2281,15421,United Kingdom,53
2282,15422,United Kingdom,6
2283,15423,United Kingdom,2
2284,15424,United Kingdom,17
2285,15426,United Kingdom,300
2286,15427,United Kingdom,306
2287,15428,United Kingdom,6
2288,15429,United Kingdom,83
2289,15432,United Kingdom,10
2290,15433,United Kingdom,53
2291,15434,United Kingdom,59
2292,15435,United Kingdom,29
2293,15436,United Kingdom,329
2294,15437,United Kingdom,45
2295,15438,United Kingdom,25
2296,15440,United Kingdom,62
2297,15442,United Kingdom,2
2298,15443,United Kingdom,385
2299,15444,United Kingdom,219
2300,15445,United Kingdom,5
2301,15447,United Kingdom,9
2302,15448,United Kingdom,28
2303,15449,United Kingdom,62
2304,15450,United Kingdom,30
2305,15452,United Kingdom,58
2306,15453,United Kingdom,286
2307,15454,United Kingdom,25
2308,15456,United Kingdom,60
2309,15457,United Kingdom,58
2310,15458,United Kingdom,7
2311,15460,United Kingdom,58
2312,15462,United Kingdom,11
2313,15463,United Kingdom,7
2314,15464,United Kingdom,157
2315,15465,United Kingdom,104
2316,15466,United Kingdom,57
2317,15467,United Kingdom,53
2318,15468,United Kingdom,29
2319,15469,United Kingdom,27
2320,15471,United Kingdom,77
2321,15472,United Kingdom,76
2322,15473,United Kingdom,14
2323,15475,United Kingdom,29
2324,15478,United Kingdom,46
2325,15480,Malta,45
2326,15482,United Kingdom,127
2327,15483,United Kingdom,88
2328,15484,United Kingdom,189
2329,15485,United Kingdom,86
2330,15488,United Kingdom,2
2331,15489,United Kingdom,55
2332,15491,United Kingdom,155
2333,15492,United Kingdom,35
2334,15493,United Kingdom,299
2335,15494,United Kingdom,125
2336,15497,United Kingdom,16
2337,15498,United Kingdom,523
2338,15500,United Kingdom,68
2339,15502,United Kingdom,252
2340,15503,United Kingdom,70
2341,15504,United Kingdom,13
2342,15505,United Kingdom,99
2343,15506,United Kingdom,164
2344,15507,United Kingdom,46
2345,15508,United Kingdom,92
2346,15510,United Kingdom,1
2347,15511,United Kingdom,160
2348,15512,United Kingdom,7
2349,15513,United Kingdom,314
2350,15514,United Kingdom,218
2351,15516,United Kingdom,15
2352,15517,United Kingdom,27
2353,15518,United Kingdom,220
2354,15520,United Kingdom,18
2355,15521,United Kingdom,200
2356,15522,United Kingdom,57
2357,15523,United Kingdom,10
2358,15524,United Kingdom,1
2359,15525,United Kingdom,180
2360,15526,United Kingdom,4
2361,15527,United Kingdom,166
2362,15528,United Kingdom,26
2363,15529,United Kingdom,674
2364,15530,United Kingdom,108
2365,15531,United Kingdom,228
2366,15532,United Kingdom,263
2367,15533,United Kingdom,86
2368,15535,United Kingdom,78
2369,15537,United Kingdom,24
2370,15539,United Kingdom,41
2371,15540,United Kingdom,15
2372,15541,United Kingdom,29
2373,15543,United Kingdom,28
2374,15544,United Kingdom,261
2375,15545,United Kingdom,81
2376,15547,United Kingdom,702
2377,15549,United Kingdom,116
2378,15550,United Kingdom,61
2379,15551,United Kingdom,29
2380,15552,United Kingdom,17
2381,15553,United Kingdom,56
2382,15554,United Kingdom,14
2383,15555,United Kingdom,925
2384,15556,United Kingdom,31
2385,15557,United Kingdom,20
2386,15561,United Kingdom,31
2387,15562,United Kingdom,1
2388,15563,United Kingdom,117
2389,15565,United Kingdom,8
2390,15567,United Kingdom,7
2391,15568,United Kingdom,53
2392,15569,United Kingdom,31
2393,15570,United Kingdom,330
2394,15571,United Kingdom,57
2395,15572,United Kingdom,215
2396,15573,United Kingdom,104
2397,15574,United Kingdom,168
2398,15576,United Kingdom,45
2399,15577,United Kingdom,39
2400,15578,United Kingdom,13
2401,15579,United Kingdom,51
2402,15581,United Kingdom,151
2403,15582,United Kingdom,44
2404,15584,United Kingdom,125
2405,15585,United Kingdom,31
2406,15587,United Kingdom,9
2407,15589,United Kingdom,30
2408,15590,United Kingdom,1
2409,15592,United Kingdom,24
2410,15593,United Kingdom,5
2411,15594,United Kingdom,104
2412,15596,United Kingdom,84
2413,15597,United Kingdom,23
2414,15598,United Kingdom,16
2415,15599,United Kingdom,52
2416,15601,United Kingdom,414
2417,15602,United Kingdom,54
2418,15603,United Kingdom,2
2419,15604,United Kingdom,17
2420,15605,United Kingdom,67
2421,15606,United Kingdom,91
2422,15607,United Kingdom,13
2423,15608,United Kingdom,60
2424,15609,United Kingdom,18
2425,15610,United Kingdom,6
2426,15611,United Kingdom,45
2427,15612,United Kingdom,6
2428,15615,United Kingdom,429
2429,15618,United Kingdom,49
2430,15619,United Kingdom,3
2431,15620,United Kingdom,104
2432,15621,United Kingdom,18
2433,15622,United Kingdom,214
2434,15623,United Kingdom,19
2435,15624,United Kingdom,34
2436,15625,United Kingdom,68
2437,15626,United Kingdom,49
2438,15628,United Kingdom,157
2439,15630,United Kingdom,61
2440,15632,United Kingdom,177
2441,15634,United Kingdom,15
2442,15636,United Kingdom,25
2443,15637,United Kingdom,15
2444,15638,United Kingdom,2
2445,15639,United Kingdom,25
2446,15640,United Kingdom,495
2447,15641,United Kingdom,119
2448,15643,United Kingdom,36
2449,15644,United Kingdom,238
2450,15645,United Kingdom,52
2451,15646,United Kingdom,36
2452,15648,United Kingdom,28
2453,15649,United Kingdom,2
2454,15651,United Kingdom,32
2455,15652,United Kingdom,21
2456,15653,United Kingdom,6
2457,15654,United Kingdom,21
2458,15655,United Kingdom,37
2459,15656,United Kingdom,47
2460,15657,United Kingdom,1
2461,15658,United Kingdom,56
2462,15659,United Kingdom,11
2463,15660,United Kingdom,94
2464,15661,United Kingdom,5
2465,15663,United Kingdom,9
2466,15664,United Kingdom,19
2467,15665,United Kingdom,116
2468,15667,United Kingdom,13
2469,15668,United Kingdom,1
2470,15669,United Kingdom,35
2471,15670,United Kingdom,12
2472,15671,United Kingdom,81
2473,15673,United Kingdom,155
2474,15674,United Kingdom,135
2475,15675,United Kingdom,21
2476,15676,United Kingdom,216
2477,15677,United Kingdom,33
2478,15678,United Kingdom,12
2479,15679,United Kingdom,110
2480,15680,United Kingdom,78
2481,15681,United Kingdom,67
2482,15683,United Kingdom,10
2483,15687,United Kingdom,168
2484,15689,United Kingdom,9
2485,15690,United Kingdom,19
2486,15691,United Kingdom,2
2487,15692,United Kingdom,12
2488,15694,United Kingdom,79
2489,15695,United Kingdom,22
2490,15696,United Kingdom,177
2491,15699,United Kingdom,18
2492,15700,United Kingdom,89
2493,15701,United Kingdom,237
2494,15703,United Kingdom,5
2495,15704,United Kingdom,117
2496,15705,United Kingdom,6
2497,15706,United Kingdom,59
2498,15707,United Kingdom,214
2499,15708,United Kingdom,297
2500,15709,United Kingdom,6
2501,15712,United Kingdom,53
2502,15713,United Kingdom,20
2503,15714,United Kingdom,35
2504,15716,United Kingdom,118
2505,15717,United Kingdom,7
2506,15719,United Kingdom,938
2507,15720,United Kingdom,128
2508,15721,United Kingdom,91
2509,15722,United Kingdom,72
2510,15723,United Kingdom,41
2511,15724,United Kingdom,12
2512,15725,United Kingdom,32
2513,15727,United Kingdom,302
2514,15728,United Kingdom,4
2515,15729,United Kingdom,6
2516,15730,United Kingdom,73
2517,15732,United Kingdom,14
2518,15733,United Kingdom,10
2519,15734,United Kingdom,26
2520,15737,United Kingdom,81
2521,15738,United Kingdom,176
2522,15739,United Kingdom,8
2523,15740,United Kingdom,9
2524,15743,United Kingdom,88
2525,15744,United Kingdom,3
2526,15745,United Kingdom,65
2527,15746,United Kingdom,29
2528,15747,United Kingdom,93
2529,15748,United Kingdom,21
2530,15749,United Kingdom,15
2531,15750,United Kingdom,295
2532,15752,United Kingdom,412
2533,15753,United Kingdom,1
2534,15754,United Kingdom,29
2535,15755,United Kingdom,149
2536,15756,United Kingdom,192
2537,15757,United Kingdom,45
2538,15758,United Kingdom,9
2539,15759,United Kingdom,7
2540,15762,United Kingdom,37
2541,15763,United Kingdom,63
2542,15764,United Kingdom,188
2543,15766,United Kingdom,11
2544,15768,United Kingdom,28
2545,15769,United Kingdom,147
2546,15773,United Kingdom,10
2547,15774,United Kingdom,25
2548,15775,United Kingdom,7
2549,15776,United Kingdom,18
2550,15777,United Kingdom,22
2551,15780,United Kingdom,29
2552,15781,United Kingdom,21
2553,15782,United Kingdom,44
2554,15783,United Kingdom,14
2555,15785,United Kingdom,87
2556,15786,United Kingdom,280
2557,15787,United Kingdom,206
2558,15789,United Kingdom,25
2559,15790,United Kingdom,35
2560,15791,United Kingdom,76
2561,15793,United Kingdom,13
2562,15795,United Kingdom,42
2563,15796,United Kingdom,135
2564,15797,United Kingdom,8
2565,15799,United Kingdom,98
2566,15800,United Kingdom,119
2567,15801,United Kingdom,69
2568,15802,United Kingdom,3
2569,15803,United Kingdom,8
2570,15804,United Kingdom,274
2571,15805,United Kingdom,307
2572,15806,United Kingdom,31
2573,15807,United Kingdom,48
2574,15808,United Kingdom,210
2575,15809,United Kingdom,43
2576,15810,United Kingdom,112
2577,15811,United Kingdom,139
2578,15812,United Kingdom,41
2579,15813,United Kingdom,40
2580,15814,United Kingdom,74
2581,15815,United Kingdom,49
2582,15819,United Kingdom,123
2583,15820,United Kingdom,17
2584,15821,United Kingdom,62
2585,15822,United Kingdom,33
2586,15823,United Kingdom,17
2587,15825,United Kingdom,20
2588,15826,United Kingdom,69
2589,15827,United Kingdom,134
2590,15829,United Kingdom,51
2591,15830,United Kingdom,41
2592,15831,United Kingdom,69
2593,15832,United Kingdom,54
2594,15834,United Kingdom,276
2595,15835,United Kingdom,50
2596,15836,United Kingdom,12
2597,15837,United Kingdom,24
2598,15838,United Kingdom,169
2599,15839,United Kingdom,65
2600,15840,United Kingdom,28
2601,15841,United Kingdom,50
2602,15843,United Kingdom,8
2603,15844,United Kingdom,11
2604,15845,United Kingdom,140
2605,15847,United Kingdom,22
2606,15850,United Kingdom,97
2607,15852,United Kingdom,22
2608,15853,United Kingdom,30
2609,15854,United Kingdom,140
2610,15855,United Kingdom,80
2611,15856,United Kingdom,653
2612,15857,United Kingdom,14
2613,15858,United Kingdom,191
2614,15860,United Kingdom,142
2615,15861,United Kingdom,547
2616,15862,United Kingdom,147
2617,15863,United Kingdom,18
2618,15864,United Kingdom,24
2619,15865,United Kingdom,40
2620,15866,United Kingdom,45
2621,15867,United Kingdom,463
2622,15869,United Kingdom,15
2623,15870,United Kingdom,76
2624,15872,United Kingdom,128
2625,15874,United Kingdom,137
2626,15877,United Kingdom,131
2627,15880,United Kingdom,106
2628,15881,United Kingdom,32
2629,15882,United Kingdom,24
2630,15883,United Kingdom,49
2631,15885,United Kingdom,18
2632,15886,United Kingdom,12
2633,15888,United Kingdom,14
2634,15889,United Kingdom,93
2635,15891,United Kingdom,62
2636,15894,United Kingdom,41
2637,15895,United Kingdom,11
2638,15897,United Kingdom,24
2639,15898,United Kingdom,87
2640,15899,United Kingdom,4
2641,15900,United Kingdom,51
2642,15901,United Kingdom,116
2643,15903,United Kingdom,75
2644,15904,United Kingdom,30
2645,15906,United Kingdom,151
2646,15907,United Kingdom,249
2647,15909,United Kingdom,7
2648,15910,United Kingdom,267
2649,15912,United Kingdom,19
2650,15916,United Kingdom,160
2651,15917,United Kingdom,12
2652,15918,United Kingdom,40
2653,15919,United Kingdom,143
2654,15920,United Kingdom,60
2655,15921,United Kingdom,25
2656,15922,United Kingdom,12
2657,15923,United Kingdom,21
2658,15925,United Kingdom,12
2659,15930,United Kingdom,21
2660,15932,United Kingdom,119
2661,15933,United Kingdom,74
2662,15935,United Kingdom,12
2663,15937,United Kingdom,7
2664,15938,United Kingdom,18
2665,15939,United Kingdom,77
2666,15940,United Kingdom,2
2667,15942,United Kingdom,14
2668,15944,United Kingdom,6
2669,15945,United Kingdom,2
2670,15947,United Kingdom,29
2671,15948,United Kingdom,60
2672,15949,United Kingdom,19
2673,15950,United Kingdom,103
2674,15951,United Kingdom,43
2675,15952,United Kingdom,91
2676,15953,United Kingdom,103
2677,15955,United Kingdom,185
2678,15957,United Kingdom,42
2679,15958,United Kingdom,7
2680,15963,United Kingdom,28
2681,15965,United Kingdom,122
2682,15967,United Kingdom,84
2683,15969,United Kingdom,21
2684,15970,United Kingdom,11
2685,15971,United Kingdom,35
2686,15973,United Kingdom,6
2687,15974,United Kingdom,177
2688,15975,United Kingdom,24
2689,15976,United Kingdom,98
2690,15977,United Kingdom,65
2691,15978,United Kingdom,49
2692,15980,United Kingdom,43
2693,15981,United Kingdom,97
2694,15983,United Kingdom,113
2695,15984,United Kingdom,275
2696,15985,United Kingdom,38
2697,15986,United Kingdom,14
2698,15987,United Kingdom,140
2699,15988,United Kingdom,27
2700,15990,United Kingdom,52
2701,15992,United Kingdom,3
2702,15993,United Kingdom,560
2703,15994,United Kingdom,35
2704,15996,United Kingdom,131
2705,15998,United Kingdom,509
2706,16000,United Kingdom,9
2707,16003,United Kingdom,103
2708,16005,United Kingdom,218
2709,16006,United Kingdom,8
2710,16007,United Kingdom,385
2711,16008,United Kingdom,33
2712,16009,United Kingdom,90
2713,16010,United Kingdom,86
2714,16011,United Kingdom,212
2715,16012,United Kingdom,94
2716,16013,United Kingdom,151
2717,16014,United Kingdom,148
2718,16015,United Kingdom,184
2719,16016,United Kingdom,237
2720,16017,United Kingdom,32
2721,16018,United Kingdom,28
2722,16019,United Kingdom,165
2723,16020,United Kingdom,46
2724,16022,United Kingdom,76
2725,16023,United Kingdom,101
2726,16024,United Kingdom,64
2727,16025,United Kingdom,28
2728,16026,United Kingdom,32
2729,16027,United Kingdom,17
2730,16029,United Kingdom,274
2731,16030,United Kingdom,29
2732,16031,United Kingdom,100
2733,16033,United Kingdom,1152
2734,16034,United Kingdom,22
2735,16036,United Kingdom,55
2736,16037,United Kingdom,39
2737,16038,United Kingdom,28
2738,16040,United Kingdom,65
2739,16041,United Kingdom,6
2740,16042,United Kingdom,75
2741,16043,United Kingdom,39
2742,16045,United Kingdom,83
2743,16048,United Kingdom,9
2744,16049,United Kingdom,312
2745,16050,United Kingdom,10
2746,16052,United Kingdom,34
2747,16053,United Kingdom,84
2748,16054,United Kingdom,70
2749,16055,United Kingdom,8
2750,16056,United Kingdom,68
2751,16057,United Kingdom,134
2752,16059,United Kingdom,180
2753,16061,United Kingdom,1
2754,16062,United Kingdom,64
2755,16063,United Kingdom,23
2756,16065,United Kingdom,74
2757,16066,United Kingdom,102
2758,16070,United Kingdom,33
2759,16071,United Kingdom,21
2760,16072,United Kingdom,23
2761,16073,United Kingdom,2
2762,16076,United Kingdom,131
2763,16078,United Kingdom,1
2764,16079,United Kingdom,21
2765,16080,United Kingdom,11
2766,16081,United Kingdom,227
2767,16083,United Kingdom,31
2768,16084,United Kingdom,38
2769,16085,United Kingdom,167
2770,16086,United Kingdom,40
2771,16091,United Kingdom,18
2772,16092,United Kingdom,53
2773,16093,United Kingdom,1
2774,16094,United Kingdom,67
2775,16096,United Kingdom,12
2776,16097,United Kingdom,10
2777,16098,United Kingdom,67
2778,16099,United Kingdom,39
2779,16101,United Kingdom,83
2780,16102,United Kingdom,57
2781,16103,United Kingdom,48
2782,16104,United Kingdom,29
2783,16105,United Kingdom,13
2784,16106,United Kingdom,6
2785,16107,United Kingdom,31
2786,16108,United Kingdom,49
2787,16109,United Kingdom,18
2788,16110,United Kingdom,354
2789,16112,United Kingdom,16
2790,16113,United Kingdom,30
2791,16114,United Kingdom,8
2792,16115,United Kingdom,284
2793,16116,United Kingdom,35
2794,16117,United Kingdom,30
2795,16119,United Kingdom,16
2796,16120,United Kingdom,32
2797,16121,United Kingdom,212
2798,16122,United Kingdom,38
2799,16123,United Kingdom,16
2800,16124,United Kingdom,16
2801,16125,United Kingdom,13
2802,16126,United Kingdom,117
2803,16127,United Kingdom,40
2804,16128,United Kingdom,89
2805,16131,United Kingdom,78
2806,16133,United Kingdom,365
2807,16134,United Kingdom,38
2808,16135,United Kingdom,21
2809,16136,United Kingdom,37
2810,16138,United Kingdom,1
2811,16139,United Kingdom,31
2812,16140,United Kingdom,37
2813,16141,United Kingdom,30
2814,16142,United Kingdom,37
2815,16143,United Kingdom,118
2816,16144,United Kingdom,1
2817,16145,United Kingdom,237
2818,16146,United Kingdom,29
2819,16147,United Kingdom,22
2820,16148,United Kingdom,1
2821,16149,United Kingdom,18
2822,16150,United Kingdom,136
2823,16152,United Kingdom,29
2824,16153,United Kingdom,89
2825,16156,United Kingdom,139
2826,16157,United Kingdom,19
2827,16159,United Kingdom,14
2828,16160,United Kingdom,22
2829,16161,United Kingdom,502
2830,16162,United Kingdom,2
2831,16163,United Kingdom,7
2832,16164,United Kingdom,35
2833,16168,United Kingdom,99
2834,16169,United Kingdom,85
2835,16170,United Kingdom,127
2836,16171,United Kingdom,3
2837,16172,United Kingdom,69
2838,16173,United Kingdom,87
2839,16174,United Kingdom,23
2840,16175,United Kingdom,58
2841,16177,United Kingdom,15
2842,16178,United Kingdom,8
2843,16179,United Kingdom,11
2844,16180,United Kingdom,176
2845,16181,United Kingdom,11
2846,16182,United Kingdom,28
2847,16183,United Kingdom,15
2848,16184,United Kingdom,46
2849,16185,United Kingdom,31
2850,16186,United Kingdom,219
2851,16187,United Kingdom,297
2852,16188,United Kingdom,67
2853,16189,United Kingdom,11
2854,16190,United Kingdom,6
2855,16191,United Kingdom,151
2856,16193,United Kingdom,19
2857,16198,United Kingdom,15
2858,16200,United Kingdom,179
2859,16201,United Kingdom,115
2860,16202,United Kingdom,18
2861,16203,United Kingdom,36
2862,16204,United Kingdom,57
2863,16205,United Kingdom,98
2864,16206,United Kingdom,63
2865,16207,United Kingdom,19
2866,16208,United Kingdom,66
2867,16209,United Kingdom,46
2868,16210,United Kingdom,123
2869,16211,United Kingdom,24
2870,16212,United Kingdom,43
2871,16213,United Kingdom,6
2872,16214,United Kingdom,44
2873,16215,United Kingdom,14
2874,16216,United Kingdom,37
2875,16217,United Kingdom,19
2876,16218,United Kingdom,90
2877,16221,United Kingdom,97
2878,16222,United Kingdom,137
2879,16224,United Kingdom,96
2880,16225,United Kingdom,134
2881,16226,United Kingdom,8
2882,16227,United Kingdom,7
2883,16229,United Kingdom,47
2884,16230,United Kingdom,35
2885,16232,United Kingdom,38
2886,16233,United Kingdom,25
2887,16235,United Kingdom,48
2888,16236,United Kingdom,20
2889,16239,United Kingdom,21
2890,16240,United Kingdom,142
2891,16241,United Kingdom,662
2892,16242,United Kingdom,295
2893,16243,United Kingdom,51
2894,16244,United Kingdom,91
2895,16245,United Kingdom,93
2896,16247,United Kingdom,16
2897,16248,United Kingdom,7
2898,16249,United Kingdom,69
2899,16250,United Kingdom,24
2900,16252,United Kingdom,21
2901,16253,United Kingdom,124
2902,16255,United Kingdom,274
2903,16256,United Kingdom,14
2904,16257,United Kingdom,2
2905,16258,United Kingdom,135
2906,16260,United Kingdom,18
2907,16261,United Kingdom,124
2908,16262,United Kingdom,3
2909,16265,United Kingdom,260
2910,16266,United Kingdom,61
2911,16268,United Kingdom,45
2912,16270,United Kingdom,54
2913,16271,United Kingdom,134
2914,16272,United Kingdom,25
2915,16274,United Kingdom,67
2916,16275,United Kingdom,33
2917,16276,United Kingdom,6
2918,16278,United Kingdom,25
2919,16279,United Kingdom,109
2920,16281,United Kingdom,17
2921,16282,United Kingdom,11
2922,16283,United Kingdom,168
2923,16284,United Kingdom,109
2924,16287,United Kingdom,8
2925,16292,United Kingdom,19
2926,16293,United Kingdom,120
2927,16295,United Kingdom,79
2928,16297,United Kingdom,23
2929,16298,United Kingdom,27
2930,16302,United Kingdom,12
2931,16303,United Kingdom,167
2932,16305,United Kingdom,22
2933,16306,United Kingdom,44
2934,16308,United Kingdom,4
2935,16309,United Kingdom,44
2936,16311,United Kingdom,37
2937,16313,United Kingdom,16
2938,16315,United Kingdom,14
2939,16316,United Kingdom,156
2940,16317,United Kingdom,69
2941,16318,United Kingdom,19
